 rho
   0.0000000000000000        2.0000000000000000     
   3.4549150281252626E-002   2.1076889099201424     
   9.0450849718747367E-002   2.2691082153337940     
  0.12500000000000000        2.3535533905932740     
  0.15954915028125263        2.4214033322600339     
  0.21545084971874737        2.4882653977912130     
  0.25000000000000000        2.5000000000000000     
  0.28454915028125261        2.4882653977912130     
  0.34045084971874739        2.4214033322600335     
  0.37500000000000000        2.3535533905932740     
  0.40954915028125261        2.2691082153337940     
  0.46545084971874739        2.1076889099201424     
  0.50000000000000000        2.0000000000000000     
  0.53454915028125261        1.8923110900798579     
  0.59045084971874739        1.7308917846662060     
  0.62500000000000000        1.6464466094067263     
  0.65954915028125261        1.5785966677399663     
  0.71545084971874739        1.5117346022087870     
  0.75000000000000000        1.5000000000000000     
  0.78454915028125261        1.5117346022087870     
  0.84045084971874739        1.5785966677399663     
  0.87500000000000000        1.6464466094067260     
  0.90954915028125261        1.7308917846662060     
  0.96545084971874739        1.8923110900798576     
   1.0000000000000000        1.9999999999999998     
